id,name,phone,address,lat,lng,category,status,source
"xe247_1776744983485_446","Trung tâm đăng kiểm xe cơ giới 6201S - Long An","","12, Quốc lộ 1, Tân An",10.5482328,106.4159904,"repair","pending","osm"
"xe247_1776744983485_447","Phê motor","","",10.8164409,106.7131354,"repair","pending","osm"
"xe247_1776744983485_448","Tiệm sửa xe Phát Honda","","",10.7867471,106.6907775,"repair","pending","osm"
"xe247_1776744983485_449","Chưa có tên","","",10.7861144,106.6898931,"repair","pending","osm"
"xe247_1776744983485_450","Chưa có tên","","",10.7942216,106.7017166,"repair","pending","osm"
"xe247_1776744983485_451","Tiệm sửa xe máy Bình","","350, Hà Huy Giáp",10.867094,106.6794436,"repair","pending","osm"
"xe247_1776744983485_452","Bảy Tèo","","1029D, Đường Nguyễn Trãi",10.7528505,106.6520382,"repair","pending","osm"
"xe247_1776744983485_453","Sửa xe Hoàng Thương","","",10.7710211,106.6682184,"repair","pending","osm"
"xe247_1776744983485_454","Chưa có tên","","",10.6718053,106.5786539,"repair","pending","osm"
"xe247_1776744983485_455","Chưa có tên","","",10.8069984,106.6685183,"repair","pending","osm"
"xe247_1776744983485_456","Chưa có tên","","",10.8131578,106.6687058,"repair","pending","osm"
"xe247_1776744983485_457","Honda Head Phát Tiến","","",10.759321,106.6983975,"repair","pending","osm"
"xe247_1776744983485_458","Chưa có tên","","",10.7281916,106.714683,"repair","pending","osm"
"xe247_1776744983485_459","Toyota Lý Thường Kiệt","+84901818818","151A, Lý Thường Kiệt, Tân Bình, Ho Chi Minh City",10.7842382,106.6545236,"repair","pending","osm"
"xe247_1776744983485_460","Thiên Thanh","","",10.7748975,106.66824,"repair","pending","osm"
"xe247_1776744983485_461","Toyota Tân Cảng","","",10.796227,106.7196799,"repair","pending","osm"
"xe247_1776744983485_462","Toyota","","",10.9053121,106.8471631,"repair","pending","osm"
"xe247_1776744983485_463","Bến Thành Ford","","",10.8145361,106.6318754,"repair","pending","osm"
"xe247_1776744983485_464","Chưa có tên","","",10.8158131,106.6316173,"repair","pending","osm"
"xe247_1776744983485_465","Toyota Bến Thành","","",10.7600359,106.6879403,"repair","pending","osm"
"xe247_1776744983485_466","Head Nhut Thanh","","",10.8121269,106.5773938,"repair","pending","osm"
"xe247_1776744983485_467","Hyundai","","",10.9669791,106.6828465,"repair","pending","osm"
"xe247_1776744983485_468","Mazda Bình Triệu","","127, Quốc lộ 13, Thành phố Thủ Đức, Phường Hiệp Bình Chánh",10.830588,106.7137158,"repair","pending","osm"
"xe247_1776744983485_469","KIA Bình Triệu","","153, Quốc lộ 13, Thành phố Thủ Đức, Phường Hiệp Bình Chánh",10.832482,106.7136668,"repair","pending","osm"
"xe247_1776744983485_470","Toyota Bình Dương","","",11.049161,106.6809837,"repair","pending","osm"
"xe247_1776744983485_471","FORD Bình Dương","","",11.0495155,106.6811639,"repair","pending","osm"
"xe247_1776744983485_472","Vinfast","","Đường Kinh Dương Vương",10.7398163,106.6161349,"repair","pending","osm"
"xe247_1776744983485_473","Hiroshima Toyota","","",10.7966579,106.7207897,"repair","pending","osm"
"xe247_1776744983485_474","Honda","","",10.8014182,106.7540415,"repair","pending","osm"
"xe247_1776744983485_475","Ford Sài Gòn - Phổ Quang","","104, Phổ Quang, Tân Bình, Thành phố Hồ Chí Minh",10.8081935,106.6708685,"repair","pending","osm"
"xe247_1776744983485_476","Toyota Đông Sài Gòn","+84901860507","507, Xa Lộ Hà Nội, Phường An Phú",10.8101996,106.7554282,"repair","pending","osm"
"xe247_1776744983485_477","Hyundai","","",10.9615512,106.8821428,"repair","pending","osm"
"xe247_1776744983485_478","Hyundai","","",10.9512668,106.8077474,"repair","pending","osm"
"xe247_1776744983485_479","Trạm sửa chữa Tổng hợp Bộ chỉ huy Quân sự tỉnh Đồng Nai","","1622B, Đường Nguyễn Ái Quốc",10.9600951,106.8320494,"repair","pending","osm"
"xe247_1776744983485_480","Trung tâm Đăng kiểm Xe cơ giới 60-06D","","",10.8442273,106.9317634,"repair","pending","osm"
"xe247_1776744983485_481","Mazda","","",10.9294789,106.8690516,"repair","pending","osm"
"xe247_1776744983485_482","Kia","","",10.9300459,106.8690755,"repair","pending","osm"
"xe247_1776744983485_483","Trung tâm Đăng kiểm Xe cơ giới 60-04D","","",10.9612662,106.8838341,"repair","pending","osm"
"xe247_1776744983485_484","Trung tâm Đăng kiểm Xe cơ giới 60-01S","","",10.9360054,106.8696595,"repair","pending","osm"
"xe247_1776744983485_485","Chenglong","","",10.9271267,106.8690982,"repair","pending","osm"
"xe247_1776744983485_486","Fuso","","",10.9156352,106.8598413,"repair","pending","osm"
"xe247_1776744983485_487","Thaco","","",10.9159828,106.8605006,"repair","pending","osm"
"xe247_1776744983485_488","Trung tâm Sửa chữa Thaco","","",10.9151558,106.8606837,"repair","pending","osm"
"xe247_1776744983485_489","Trung tâm Đăng kiểm Xe cơ giới 60-05D","","",10.9047907,106.9219398,"repair","pending","osm"
"xe247_1776744983485_490","Thaco","","",10.9273349,106.86861,"repair","pending","osm"
"xe247_1776744983485_491","Peugeot","","",10.9269947,106.8685517,"repair","pending","osm"
"xe247_1776744983485_492","Sửa xe Thanh Hải","","",10.9402797,106.8676469,"repair","pending","osm"
"xe247_1776744983485_493","Nissan","","",10.9544281,106.8747829,"repair","pending","osm"
"xe247_1776744983485_494","Chevrolet","","",10.9547344,106.8749981,"repair","pending","osm"
"xe247_1776744983485_495","Toyota","","",10.9578195,106.8768954,"repair","pending","osm"
"xe247_1776744983485_496","Chưa có tên","","73, Võ Văn Kiệt, Bình Tân, Phường An Lạc",10.7196922,106.6077324,"repair","pending","osm"
"xe247_1776744983485_497","Bảo Hiếu","","622, Đường Đồng Khởi",10.9691301,106.85373,"repair","pending","osm"
"xe247_1776744983485_498","Honda Dương Quang","","40, Đường 30 Tháng 4",10.954674,106.8252764,"repair","pending","osm"
"xe247_1776744983485_499","Phụ tùng Kim Minh Ngọc","","612A, Đường Đồng Khởi",10.9689243,106.853753,"repair","pending","osm"
"xe247_1776744983485_500","Sửa xe A Mừng","","612, Đường Đồng Khởi",10.9688841,106.8537624,"repair","pending","osm"
"xe247_1776744983485_501","Nam Hoàng Phát","","",10.9676822,106.8540216,"repair","pending","osm"
"xe247_1776744983485_502","Jaguar","","",10.7876136,106.6852125,"repair","pending","osm"
"xe247_1776744983485_503","Audi","","",10.7850873,106.7036602,"repair","pending","osm"
"xe247_1776744983485_504","Hyundai","","26/6, Đường Nguyễn Ái Quốc, Thành phố Biên Hòa",10.9531919,106.807387,"repair","pending","osm"
"xe247_1776744983485_505","Thaco Dĩ An","","40C, Quốc lộ 1, Thành phố Dĩ An",10.8862454,106.8172249,"repair","pending","osm"
"xe247_1776744983485_506","Tiệm sửa xe Hợp Phát","","",10.7891264,106.6506481,"repair","pending","osm"
"xe247_1776744983485_507","Tiệm sửa xe Đức Lợi","","",10.789429,106.6509444,"repair","pending","osm"
"xe247_1776744983485_508","Peugeot Bình Tân","","75, Võ Văn Kiệt, Bình Tân, Phường An Lạc",10.7192432,106.6065939,"repair","pending","osm"
"xe247_1776744983485_509","Chưa có tên","","Gò Vấp, Phường 14",10.8427545,106.6377473,"repair","pending","osm"
"xe247_1776744983485_510","Chưa có tên","","",10.830815,106.6980914,"repair","pending","osm"
"xe247_1776744983485_511","Chưa có tên","","102, Đường Số 2",10.733934,106.7074083,"repair","pending","osm"
"xe247_1776744983485_512","Tiệm sửa xe Thế Hải","","R4-83, Nội Khu Hưng Gia 3",10.7323101,106.7092819,"repair","pending","osm"
"xe247_1776744983485_513","Auto365","","K8, Đường N11",10.9484029,106.8320134,"repair","pending","osm"
"xe247_1776744983485_514","Garage Kiên Bảo","","45, Đường Số 66",10.8138321,106.7281866,"repair","pending","osm"
"xe247_1776744983485_515","Hoàng Gia","","135, Đường Nguyễn Chí Thanh",10.7593791,106.6672524,"repair","pending","osm"
"xe247_1776744983485_516","Thiên Bảo","","127, Đường Nguyễn Chí Thanh",10.7595889,106.6683048,"repair","pending","osm"
"xe247_1776744983485_517","Minh Dũng","","",10.7618173,106.6728222,"repair","pending","osm"
"xe247_1776744983485_518","Hiếu Sửa Xe","","90, Đường Lê Hồng Phong",10.7565935,106.6784218,"repair","pending","osm"
"xe247_1776744983485_519","Ri","","78, Đường Lê Hồng Phong",10.7563979,106.6784909,"repair","pending","osm"
"xe247_1776744983485_520","Nguyễn Hùng FI","","590A, Đường Nguyễn Trãi",10.7544247,106.6679479,"repair","pending","osm"
"xe247_1776744983485_521","Mai Phương","","513, Đường Nguyễn Trãi",10.7543572,106.6691801,"repair","pending","osm"
"xe247_1776744983485_522","Honda","","",10.7638442,106.6592131,"repair","pending","osm"
"xe247_1776744983485_523","Hiệp","","769, Đường Nguyễn Trãi",10.7529017,106.6595152,"repair","pending","osm"
"xe247_1776744983485_524","Motorcycle Mechanic","","",16.0505747,108.2406394,"repair","pending","osm"
"xe247_1776744983485_525","THANHBINHAUTO","","92, Triệu Nữ Vương",16.0641746,108.2165613,"repair","pending","osm"
"xe247_1776744983485_526","Mô Tô An Thinh","+84985001403","",16.0410781,108.2438834,"repair","pending","osm"
"xe247_1776744983485_527","Motobike Repair and Shop","","",16.0636288,108.2182845,"repair","pending","osm"
"xe247_1776744983485_528","Nissan Car Dealership Danang","","",16.0214219,108.2108483,"repair","pending","osm"
"xe247_1776744983485_529","Mecànic good","","",16.1045436,108.2468326,"repair","pending","osm"
"xe247_1776744983485_530","Linh","","",16.0642832,108.2188203,"repair","pending","osm"
"xe247_1776744983485_531","Mai Chi","","",16.0546424,108.2366757,"repair","pending","osm"
"xe247_1776744983485_532","Va xe","","",16.0513222,108.2426045,"repair","pending","osm"
"xe247_1776744983485_533","Chưa có tên","","",15.9791803,108.2548976,"repair","pending","osm"
"xe247_1776744983485_534","Chưa có tên","","",16.0722005,108.1963507,"repair","pending","osm"
"xe247_1776744983485_535","Chưa có tên","","",16.0739318,108.1832932,"repair","pending","osm"
"xe247_1776744983485_536","Sửa chữa xe máy","","",16.1031142,108.1337967,"repair","pending","osm"
"xe247_1776744983485_537","Subaru","","",16.0543892,108.2362356,"repair","pending","osm"
"xe247_1776744983485_538","Vinfast","","",16.0604604,108.2163787,"repair","pending","osm"
"xe247_1776744983485_539","Chưa có tên","","",16.0547924,108.2442032,"repair","pending","osm"
"xe247_1776744983485_540","Chưa có tên","","",16.057775,108.2431661,"repair","pending","osm"
"xe247_1776744983485_541","Dai Duong","","",16.0608019,108.2398718,"repair","pending","osm"
"xe247_1776744983485_542","Triton","","",16.0559773,108.2072197,"repair","pending","osm"
"xe247_1776744983485_543","Volvo","","",16.0559162,108.2076024,"repair","pending","osm"
"xe247_1776744983485_544","Sửa xe máy văn chung","","21, ��ường Lê Văn Hiến",16.0345712,108.245054,"repair","pending","osm"
"xe247_1776744983485_545","Set Car","","",16.048415,108.2424269,"repair","pending","osm"
"xe247_1776744983485_546","Hanh Phuc Auto","","",16.050686,108.2419849,"repair","pending","osm"
"xe247_1776744983485_547","Hưng châu motor","","",16.0473553,108.2435352,"repair","pending","osm"
"xe247_1776744983485_548","Moto Repair near gym Sửa xe Quang Đệ 2","","",16.0898998,108.2419837,"repair","pending","osm"
"xe247_1776744983485_549","Chưa có tên","","",16.031067,108.2111134,"repair","pending","osm"
"xe247_1776744983485_550","Chưa có tên","","",16.0310936,108.2158133,"repair","pending","osm"
"xe247_1776744983485_551","Sua xe quoc dai","","",16.0375354,108.2226493,"repair","pending","osm"
"xe247_1776744983485_552","Sua Xe","","",15.9560096,107.9415621,"repair","pending","osm"
"xe247_1776744983485_553","Sua Xe","","",15.9566392,107.9285077,"repair","pending","osm"
"xe247_1776744983485_554","Sua Xe","","",16.1670715,108.1259618,"repair","pending","osm"
"xe247_1776744983485_555","Sua Xe","","",16.1426321,108.1206489,"repair","pending","osm"
"xe247_1776744983485_556","Honda a quy","","",16.0373985,108.2219376,"repair","pending","osm"
"xe247_1776744983485_557","Chưa có tên","","",16.0725773,108.2330369,"repair","pending","osm"
"xe247_1776744983485_558","Chưa có tên","","",16.0861929,108.1575494,"repair","pending","osm"
"xe247_1776744983485_559","Honda Ô tô Đà Nẵng","","",16.0483704,108.2217996,"repair","pending","osm"
"xe247_1776744983485_560","Dana Ford","","",16.0665391,108.2022956,"repair","pending","osm"
"xe247_1776744983485_561","Mercedes-Benz","","Đường Nguyễn Hữu Thọ",16.0490424,108.2099711,"repair","pending","osm"
"xe247_1776744983485_562","Chevrolet Đà N���ng","","",16.0328336,108.2257735,"repair","pending","osm"
"xe247_1776744983485_563","Nissan","","Đường Nguyễn Hữu Thọ",16.0217252,108.2108831,"repair","pending","osm"
"xe247_1776744983485_564","BMW Đà Nẵng","+84938805392","356, Đường Điện Biên Phủ, Đà Nẵng",16.0662548,108.1917196,"repair","pending","osm"
"xe247_1776744983485_565","Chưa có tên","","",21.1446669,105.5025161,"car_wash","pending","osm"
"xe247_1776744983485_566","Sửa xe wifi Long Huế","+84912830616","01, Mỗ Lao",20.9812824,105.7851954,"car_wash","pending","osm"
"xe247_1776744983485_567","ngõ 23","","",20.9279354,105.7938269,"car_wash","pending","osm"
"xe247_1776744983485_568","Chưa có tên","","vệ hồ",21.064214,105.8104657,"car_wash","pending","osm"
"xe247_1776744983485_569","Chưa có tên","","Võng Thị",21.0514027,105.8105028,"car_wash","pending","osm"
"xe247_1776744983485_570","rửa xe máy","","",21.0231165,105.8018531,"car_wash","pending","osm"
"xe247_1776744983485_571","Rửa xe","","14, Nguyễn Chính",20.9823142,105.8476787,"car_wash","pending","osm"
"xe247_1776744983485_572","Car and motorcycle wash","","",21.0378967,105.8691899,"car_wash","pending","osm"
"xe247_1776744983485_573","Chưa có tên","","",21.035839,105.8789469,"car_wash","pending","osm"
"xe247_1776744983485_574","Chưa có tên","","",20.8542829,105.8560752,"car_wash","pending","osm"
"xe247_1776744983485_575","Rửa xe Dịch Vọng","","Phố Nghĩa Tân, Quận Cầu Giấy, Hà Nội",21.043355,105.7893061,"car_wash","pending","osm"
"xe247_1776744983485_576","Rửa xe Công nghệ Auto","+84904445413","Phố Nghĩa Tân, Quận Cầu Giấy, Hà Nội",21.0433535,105.7895663,"car_wash","pending","osm"
"xe247_1776744983485_577","Rửa xe Công nghệ Auto","+84904445413","Phố Nghĩa Tân, Quận Cầu Giấy, Hà Nội",21.043355,105.7884082,"car_wash","pending","osm"
"xe247_1776744983485_578","MOTUL Hải Lâm","","Phố Nghĩa Tân, Quận Cầu Giấy, Hà Nội",21.0433537,105.7888584,"car_wash","pending","osm"
"xe247_1776744983485_579","Chưa có tên","","",21.0100735,105.8509114,"car_wash","pending","osm"
"xe247_1776744983485_580","Chưa có tên","","",21.0097331,105.830289,"car_wash","pending","osm"
"xe247_1776744983485_581","RỬA XE ÂN NHÀN","","",20.9480898,105.9557818,"car_wash","pending","osm"
"xe247_1776744983485_582","KIÊN CƯỜNG","","",20.9485778,105.9553287,"car_wash","pending","osm"
"xe247_1776744983485_583","KIÊN CƯỜNG","","",20.9486212,105.9553796,"car_wash","pending","osm"
"xe247_1776744983485_584","Chưa có tên","","",21.0078716,105.8392912,"car_wash","pending","osm"
"xe247_1776744983485_585","Chưa có tên","","",21.1987259,105.8165182,"car_wash","pending","osm"
"xe247_1776744983485_586","Chưa có tên","","",21.063487,105.7834548,"car_wash","pending","osm"
"xe247_1776744983485_587","Chưa có tên","","",21.0788062,105.7774406,"car_wash","pending","osm"
"xe247_1776744983485_588","Chưa có tên","","",21.0467752,105.8120403,"car_wash","pending","osm"
"xe247_1776744983485_589","Chưa có tên","","468, Phố Xã Đàn, Đống Đa, Hà Nội",21.0166715,105.8322133,"car_wash","pending","osm"
"xe247_1776744983485_590","Chưa có tên","","",20.948078,105.9557418,"car_wash","pending","osm"
"xe247_1776744983485_591","Chưa có tên","","",20.9485917,105.9553162,"car_wash","pending","osm"
"xe247_1776744983485_592","Chưa có tên","","",20.9486221,105.955359,"car_wash","pending","osm"
"xe247_1776744983485_593","Chưa có tên","","",20.94739,106.0060126,"car_wash","pending","osm"
"xe247_1776744983485_594","Chưa có tên","","",20.947521,106.0059841,"car_wash","pending","osm"
"xe247_1776744983485_595","Chưa có tên","","",21.0015951,105.9667452,"car_wash","pending","osm"
"xe247_1776744983485_596","Chưa có tên","","",10.538612,106.406395,"car_wash","pending","osm"
"xe247_1776744983485_597","Rửa Xe Phi","","",10.5375243,106.4214372,"car_wash","pending","osm"
"xe247_1776744983485_598","Rủa Xe Bơm Hơi","","",10.5295228,106.4173109,"car_wash","pending","osm"
"xe247_1776744983485_599","Rửa Xe","","",10.5361157,106.4146928,"car_wash","pending","osm"
"xe247_1776744983485_600","Rửa Xe","","",10.5397341,106.4116027,"car_wash","pending","osm"
"xe247_1776744983485_601","Chưa có tên","","",10.7607908,106.6989234,"car_wash","pending","osm"
"xe247_1776744983485_602","Rửa Xe 330","","Nguyễn Khoái, Quận 4",10.755392,106.692308,"car_wash","pending","osm"
"xe247_1776744983485_603","Chưa có tên","","",10.7413353,106.702456,"car_wash","pending","osm"
"xe247_1776744983485_604","Chưa có tên","","",10.7386498,106.7186245,"car_wash","pending","osm"
"xe247_1776744983485_605","Chưa có tên","","",10.7998753,106.6688674,"car_wash","pending","osm"
"xe247_1776744983485_606","Rửa Xe Bọt Tuyết 131","","131, Nguyễn Khoái",10.75603,106.69364,"car_wash","pending","osm"
"xe247_1776744983485_607","Chưa có tên","","",10.7746288,106.6733218,"car_wash","pending","osm"
"xe247_1776744983485_608","Chưa có tên","","",10.7993081,106.6832559,"car_wash","pending","osm"
"xe247_1776744983485_609","Tiệm Rửa Xe Viet Wash","","",10.7933901,106.6799475,"car_wash","pending","osm"
"xe247_1776744983485_610","Rửa Xe Viet Wash","","",10.7880916,106.6780646,"car_wash","pending","osm"
"xe247_1776744983485_611","Chưa có tên","","",10.8460314,106.7794819,"car_wash","pending","osm"
"xe247_1776744983485_612","Rửa xe Hà Anh","","02, Bờ Bao Tân Thắng",10.8073145,106.6218021,"car_wash","pending","osm"
"xe247_1776744983485_613","Shell","","",10.8169591,106.7203913,"car_wash","pending","osm"
"xe247_1776744983485_614","Cửa Hàng Rửa Xe Mô Tô","","1074 Quốc lộ 1A",10.733644,106.6024681,"car_wash","pending","osm"
"xe247_1776744983485_615","Rửa Xe Bọt Tuyết - 134 Lý Nam Đế","","",10.7626833,106.6588567,"car_wash","pending","osm"
"xe247_1776744983485_616","Trung Tâm Chăm Sóc Ô Tô","","",10.7990574,106.7353623,"car_wash","pending","osm"
"xe247_1776744983485_617","Tập xe","","",10.8713475,106.80458,"car_wash","pending","osm"
"xe247_1776744983485_618","Tập xe","","",10.8720649,106.8050521,"car_wash","pending","osm"
"xe247_1776744983485_619","Cửa Hàng Rửa Xe 158","","158, Hương lộ 2",10.9457175,106.5401899,"car_wash","pending","osm"
"xe247_1776744983485_620","131 Nguyễn Khoái","","",10.7556367,106.6930466,"car_wash","pending","osm"
"xe247_1776744983485_621","Luva","","84-86, Vũ Tông Phan",10.7968563,106.7411161,"car_wash","pending","osm"
"xe247_1776744983485_622","Rửa xe bọt tuyết","","",10.8369708,106.8298515,"car_wash","pending","osm"
"xe247_1776744983485_623","Chưa có tên","","",10.8422582,106.6144494,"car_wash","pending","osm"
"xe247_1776744983485_624","Dịch vụ Rửa xe và Chăm sóc ô tô xe máy","","49, Thành Thái, Thành phố Hồ Chí Minh",10.7722609,106.665059,"car_wash","pending","osm"
"xe247_1776744983485_625","Mr Washer","","",10.7954515,106.6942696,"car_wash","pending","osm"
"xe247_1776744983485_626","CarZ","","J7-J8, Đường N13",10.9486476,106.8309609,"car_wash","pending","osm"
"xe247_1776744983485_627","Nguyễn Khiêm","","606, Đường Trần Hưng Ðạo",10.7550229,106.6793649,"car_wash","pending","osm"
"xe247_1776744983485_628","Rửa xe ô tô tự động HIKASA Midori Park","","",11.0722107,106.6805748,"car_wash","pending","osm"
"xe247_1776744983485_629","Nhà đỗ xe ô tô","","",16.0743253,108.1532597,"car_wash","pending","osm"
"xe247_1776744983485_630","Rửa xe","","",16.0279143,108.2221207,"car_wash","pending","osm"
"xe247_1776744983485_631","Rửa xe thanh tâm","","",16.0206471,108.1977119,"car_wash","pending","osm"
"xe247_1776744983485_632","Chưa có tên","","",16.0539611,108.2442174,"car_wash","pending","osm"
"xe247_1776744983485_633","Chưa có tên","","",16.0591808,108.2444595,"car_wash","pending","osm"
"xe247_1776744983485_634","Công Ty CP Én Vàng","+84437333555","Phố Huỳnh Văn Nghệ",21.0386861,105.910289,"car_parts","pending","osm"
"xe247_1776744983485_635","Chưa có tên","","",21.1243678,105.8132744,"car_parts","pending","osm"
"xe247_1776744983485_636","Sửa xe","","42, Phố Hai Bà Trưng",21.0248873,105.8512399,"car_parts","pending","osm"
"xe247_1776744983485_637","Thành Công Decal","","Phố Đông Tác",21.0058464,105.8329943,"car_parts","pending","osm"
"xe247_1776744983485_638","Best VN","","42-44, Đường Ngô Gia Tự, Thành phố Bắc Ninh, Bắc Ninh",21.1920217,106.0788764,"car_parts","pending","osm"
"xe247_1776744983485_639","Mạnh Lốp","","79, Ngoc Hoi",20.9564157,105.8449527,"car_parts","pending","osm"
"xe247_1776744983485_640","Tân Hòa","","544, Đường Nguyễn Văn Cừ",21.0481778,105.8813559,"car_parts","pending","osm"
"xe247_1776744983485_641","Thuận Lốp","","130, Phạm Văn Đồng",21.0762327,105.7858101,"car_parts","pending","osm"
"xe247_1776744983485_642","Trung Tâm (Hunter)","","Ngõ 5 Nguyễn Khánh Toàn",21.0387743,105.7992106,"car_parts","pending","osm"
"xe247_1776744983485_643","Ga Ra Ô Tô Long Biên","","",21.0129242,105.9380319,"car_parts","pending","osm"
"xe247_1776744983485_644","Gara Xe Hà Đông","","",20.9683366,105.7850511,"car_parts","pending","osm"
"xe247_1776744983485_645","Tài Lốp","","",20.9183192,106.0577928,"car_parts","pending","osm"
"xe247_1776744983485_646","Xuan Tung","","",21.0272126,105.8426916,"car_parts","pending","osm"
"xe247_1776744983485_647","Lốp ô tô Thái Phương","","",21.0506204,105.8953311,"car_parts","pending","osm"
"xe247_1776744983485_648","Lốp Ô Tô Phi Điệp","","",21.1647602,105.7798843,"car_parts","pending","osm"
"xe247_1776744983485_649","Tư Hậu","","Quốc lộ 6",20.9022599,105.5821149,"car_parts","pending","osm"
"xe247_1776744983485_650","Xuân Trường","","Quốc lộ 1A",20.827584,105.8796549,"car_parts","pending","osm"
"xe247_1776744983485_651","Lốp Ô Tô Hải Dương","","",21.0997473,105.8873312,"car_parts","pending","osm"
"xe247_1776744983485_652","Phụ tùng Minh NGọc","","",21.0837833,105.7780253,"car_parts","pending","osm"
"xe247_1776744983485_653","Chưa có tên","","",20.9667842,105.7757997,"car_parts","pending","osm"
"xe247_1776744983485_654","Thế Giới Mũ Bảo Hiểm","","",20.9871292,105.836637,"car_parts","pending","osm"
"xe247_1776744983485_655","Hoàng Hiếu","","",20.9788349,105.8891401,"car_parts","pending","osm"
"xe247_1776744983485_656","Auto Châu Á","","46, Phố Đặng Thùy Trâm, Quận Cầu Giấy, Hà Nội",21.0437916,105.7857881,"car_parts","pending","osm"
"xe247_1776744983485_657","Nội thất ôtô Trường Phát","","8, Phố Trần Quốc Hoàn, Quận Cầu Giấy, Hà Nội",21.0418244,105.7870297,"car_parts","pending","osm"
"xe247_1776744983485_658","Đại lý phụ tùng Tâm An","","14, Ngõ 133 Nguyễn Phong Sắc, Quận Cầu Giấy, Hà Nội",21.0436499,105.7898967,"car_parts","pending","osm"
"xe247_1776744983485_659","Chưa có tên","","108, Phố Nghĩa Tân, Quận Cầu Giấy, Hà Nội",21.0435639,105.7883309,"car_parts","pending","osm"
"xe247_1776744983485_660","Đức Toàn Auto Part","","Ngõ 95/199, Thùy Linh, Lĩnh Nam, Hoàng Mai",20.9703012,105.8957682,"car_parts","pending","osm"
"xe247_1776744983485_661","Chưa có tên","","",10.788778,106.7779599,"car_parts","pending","osm"
"xe247_1776744983485_662","Khoa Tyre Repairs","","",11.139955,106.630785,"car_parts","pending","osm"
"xe247_1776744983485_663","Cửa Hàng Thay Nhớt & Vá Ép Vỏ Không Ruột","","180, Nguyễn Văn Đậu",10.8106053,106.6901973,"car_parts","pending","osm"
"xe247_1776744983485_664","Cửa Hàng Dầu Nhớt Vĩnh Hưng","","310, Vườn Lài",10.7882078,106.6237372,"car_parts","pending","osm"
"xe247_1776744983485_665","Kcn Đất Cuốc","","bắc tân uyên",11.0983603,106.8350147,"car_parts","pending","osm"
"xe247_1776744983485_666","Kcn vĩnh hiệp","","bình dương",11.0611792,106.7598193,"car_parts","pending","osm"
"xe247_1776744983485_667","Intimex","","Ngã tư hòa lân",10.9799486,106.7123331,"car_parts","pending","osm"
"xe247_1776744983485_668","Kho trường lộc","","Nguyễn Văn Thành",11.0395256,106.6410642,"car_parts","pending","osm"
"xe247_1776744983485_669","Kho Nhật Quang","","Nguyễn Văn Thành",11.1641425,106.6689537,"car_parts","pending","osm"
"xe247_1776744983485_670","Kho Tân an","","Quốc Lộ 62",10.5421543,106.3986892,"car_parts","pending","osm"
"xe247_1776744983485_671","Kho liên thành","","Nguyễn Văn Thành",11.0750169,106.6604712,"car_parts","pending","osm"
"xe247_1776744983485_672","Tuan vu","","",10.6007478,106.588069,"car_parts","pending","osm"
"xe247_1776744983485_673","Thien hoang","","",10.6579334,106.581297,"car_parts","pending","osm"
"xe247_1776744983485_674","Sx chin","","",10.6447382,106.5877981,"car_parts","pending","osm"
"xe247_1776744983485_675","Sx lợi","","",10.6002973,106.6640589,"car_parts","pending","osm"
"xe247_1776744983485_676","Nguyên trung","","",10.5531876,106.674869,"car_parts","pending","osm"
"xe247_1776744983485_677","Sx hồ","","",10.5969243,106.6827624,"car_parts","pending","osm"
"xe247_1776744983485_678","Thọ phát","","",10.5470359,106.6243887,"car_parts","pending","osm"
"xe247_1776744983485_679","Anh út","","",10.50318,106.6065217,"car_parts","pending","osm"
"xe247_1776744983485_680","Văn cường","","",10.6011824,106.5882086,"car_parts","pending","osm"
"xe247_1776744983485_681","Sx thành luân","","",10.5407737,106.6550517,"car_parts","pending","osm"
"xe247_1776744983485_682","Sx lâm","","",10.5047919,106.6693554,"car_parts","pending","osm"
"xe247_1776744983485_683","Sx hung","","",10.5375028,106.6701767,"car_parts","pending","osm"
"xe247_1776744983485_684","Hien Dat","","3, Hoàng Văn Thụ",10.9771119,106.6646904,"car_parts","pending","osm"
"xe247_1776744983485_685","Chưa có tên","","",10.7878422,106.699085,"car_parts","pending","osm"
"xe247_1776744983485_686","Chưa có tên","","",10.7599455,106.6800218,"car_parts","pending","osm"
"xe247_1776744983485_687","Chưa có tên","","",10.760035,106.6801848,"car_parts","pending","osm"
"xe247_1776744983485_688","Chưa có tên","","",10.7673253,106.6759016,"car_parts","pending","osm"
"xe247_1776744983485_689","Chưa có tên","","",10.7677661,106.7004635,"car_parts","pending","osm"
"xe247_1776744983485_690","Lốp Xe Thịnh Phát","","Cầu Nguyễn Văn Cừ",10.7494921,106.6870108,"car_parts","pending","osm"
"xe247_1776744983485_691","Trung Tâm Chăm Sóc Làm Đẹp Xe Ô Tô","","439 - 441, Đường số 1, Bình Tân, Hồ Chí Minh",10.7463777,106.6078815,"car_parts","pending","osm"
"xe247_1776744983485_692","Cửa Hàn Phụ Tùng Ô Tô Kumho","","61, Đường Lý Thái Tổ",10.7669208,106.6764501,"car_parts","pending","osm"
"xe247_1776744983485_693","Năm Khương","","Phạm Văn Thuận",10.9566498,106.8482174,"car_parts","pending","osm"
"xe247_1776744983485_694","Lốp Ngọc","","Y5-6, Đồng Khởi",10.9545022,106.8674784,"car_parts","pending","osm"
